Year,Model,Color,Drivetrain,Base MSRP,Markup,Dealer Price,Shipping Status,Pre-Sold,Hold Status,VIN,Dealer,Dealer State
2023,3.0 Premium,Absolute Zero,RWD,56150,0.0,56150.0,Port to dealer,True,DealerHold,WZ1DB0G02PW059805,Kenny Kent Toyota,IN
2023,3.0 Premium,Absolute Zero,RWD,56150,1899.0,58049.0,Port to dealer,True,DealerHold,WZ1DB0G02PW060128,Frank Fletcher Toyota,MO
2023,3.0 Premium MT,Renaissance Red 2.0,RWD,56150,0.0,56150.0,Port to dealer,True,,WZ1DB0G02PW060789,Toyota South,KY
2023,3.0 Premium MT,Stratosphere,RWD,56750,1495.0,58245.0,Factory to port,True,DealerHold,WZ1DB0G02PW060792,Sterling McCall Toyota,TX
2023,3.0 Premium,Absolute Zero,RWD,56150,0.0,56150.0,Port to dealer,False,DealerHold,WZ1DB0G02PW060811,Corwin Toyota,ND
2023,3.0 Premium,Absolute Zero,RWD,56150,0.0,56150.0,Factory to port,False,DealerHold,WZ1DB0G02PW060937,Toyota of Selma,CA
2023,3.0 Premium,Nocturnal,RWD,56150,0.0,56150.0,Port to dealer,False,DealerHold,WZ1DB0G02PW060999,355 Toyota,MD
2023,3.0 Premium MT,Absolute Zero,RWD,56150,0.0,56150.0,Factory to port,False,DealerHold,WZ1DB0G02PW061005,Kings Toyota,OH
2023,3.0 Premium MT,Nitro Yellow,RWD,56150,0.0,56150.0,Factory to port,True,DealerHold,WZ1DB0G02PW061067,Charlie's Toyota,ME
2023,3.0,Nocturnal,RWD,53600,0.0,53600.0,Factory to port,False,Available,WZ1DB0G02PW061165,Ardmore Toyota,PA
2023,3.0 Premium,Nitro Yellow,RWD,56750,0.0,56750.0,Factory to port,True,DealerHold,WZ1DB0G02PW061215,Heritage Toyota Catonsville,MD
2023,3.0 Premium MT,Nocturnal,RWD,56750,0.0,56750.0,Factory to port,False,DealerHold,WZ1DB0G02PW061229,Hall Toyota Virginia Beach,VA
2023,3.0,Absolute Zero,RWD,53600,0.0,53600.0,Port to dealer,True,DealerHold,WZ1DB0G02PW061554,Luther Brookdale Toyota,MN
2023,3.0 Premium MT,Renaissance Red 2.0,RWD,56750,2295.0,59045.0,Factory to port,True,,WZ1DB0G02PW061733,Desert Toyota of Tucson,AZ
2023,3.0 Premium MT,Stratosphere,RWD,56750,0.0,56750.0,Factory to port,False,DealerHold,WZ1DB0G02PW061893,Toyota of Riverside,CA
2023,3.0 Premium MT,Absolute Zero,RWD,56750,0.0,56750.0,Factory to port,False,DealerHold,WZ1DB0G02PW061960,Toyota Walnut Creek,CA
2023,3.0 Premium,Nocturnal,RWD,56150,0.0,56150.0,Port to dealer,True,DealerHold,WZ1DB0G03PW060011,Oxmoor Toyota,KY
2023,3.0 Premium,Nocturnal,RWD,56150,0.0,56150.0,Port to dealer,False,DealerHold,WZ1DB0G03PW060462,Kolosso Toyota,WI
2023,3.0,Nocturnal,RWD,53000,0.0,53000.0,Port to dealer,True,DealerHold,WZ1DB0G03PW060638,Kendall Toyota of Bend,OR
2023,3.0 Premium MT,Stratosphere,RWD,56150,0.0,56150.0,Factory to port,True,DealerHold,WZ1DB0G03PW060770,Toyota of Santa Maria,CA
2023,3.0 Premium MT,Renaissance Red 2.0,RWD,56150,0.0,56150.0,Port to dealer,True,DealerHold,WZ1DB0G03PW060820,Elgin Toyota,IL
2023,3.0 Premium MT,Absolute Zero,RWD,56150,0.0,56150.0,Factory to port,False,DealerHold,WZ1DB0G03PW060963,Toyota of Escondido,CA
2023,3.0,Nitro Yellow,RWD,53000,5169.0,58169.0,Factory to port,False,Available,WZ1DB0G03PW061076,Poe Toyota,TX
2023,3.0 Premium,Renaissance Red 2.0,RWD,56750,0.0,56750.0,Factory to port,False,DealerHold,WZ1DB0G03PW061210,Cumberland Toyota,TN
2023,3.0 Premium,Absolute Zero,RWD,56750,0.0,56750.0,Factory to port,True,,WZ1DB0G03PW061479,DCH Toyota of Oxnard,CA
2023,3.0 Premium,Nocturnal,RWD,56750,0.0,56750.0,Factory to port,False,DealerHold,WZ1DB0G03PW061577,Toyota of Cool Springs,TN
2023,3.0,Nitro Yellow,RWD,53600,0.0,53600.0,Factory to port,True,Available,WZ1DB0G03PW061627,Mike Shaw Toyota,TX
2023,3.0,Nitro Yellow,RWD,53600,0.0,53600.0,Factory to port,False,DealerHold,WZ1DB0G03PW061630,Toyota of Hackensack,NJ
2023,3.0 Premium,Nocturnal,RWD,56750,0.0,56750.0,Factory to port,True,DealerHold,WZ1DB0G03PW061692,Millennium Toyota,NY
2023,3.0 Premium,Absolute Zero,RWD,56750,0.0,56750.0,Factory to port,False,,WZ1DB0G03PW061708,Santa Margarita Toyota,CA
2023,3.0 Premium MT,Nocturnal,RWD,56750,0.0,56750.0,Factory to port,True,DealerHold,WZ1DB0G03PW061871,Family Toyota of Arlington,TX
2023,3.0 Premium,Nocturnal,RWD,56750,0.0,56750.0,Factory to port,False,DealerHold,WZ1DB0G03PW061983,Olathe Toyota,KS
2023,3.0 MT,Stratosphere,RWD,53600,0.0,53600.0,Factory to port,False,DealerHold,WZ1DB0G03PW062034,Precision Toyota of Tucson,AZ
2023,3.0 Premium MT,Absolute Zero,RWD,56750,0.0,56750.0,Factory to port,False,DealerHold,WZ1DB0G03PW062082,Sheehy Toyota of Stafford,VA
2023,A91-MT,Burnout,RWD,58345,0.0,58345.0,At dealer,False,DealerHold,WZ1DB0G04PW053973,"Bristol Toyota, Inc.",MA
2023,3.0,Nocturnal,RWD,53000,0.0,53000.0,Port to dealer,False,DealerHold,WZ1DB0G04PW059837,Walser Bloomington Toyota,MN
2023,3.0 Premium,Stratosphere,RWD,56150,0.0,56150.0,Port to dealer,False,DealerHold,WZ1DB0G04PW060017,Sam Leman Toyota Bloomington,IL
2023,3.0 Premium MT,Absolute Zero,RWD,56150,0.0,56150.0,Port to dealer,False,DealerHold,WZ1DB0G04PW060115,Eddy's Toyota of Wichita,KS
2023,3.0 Premium,Renaissance Red 2.0,RWD,56150,0.0,56150.0,Port to dealer,True,DealerHold,WZ1DB0G04PW060261,Rick McGill's Airport Toyota,TN
2023,3.0 Premium,Stratosphere,RWD,56150,0.0,56150.0,Port to dealer,True,DealerHold,WZ1DB0G04PW060325,Kenny Kent Toyota,IN
2023,3.0 Premium,Absolute Zero,RWD,56150,0.0,56150.0,Port to dealer,False,DealerHold,WZ1DB0G04PW060602,Jay Wolfe Toyota of West County,MO
2023,3.0 Premium MT,Nitro Yellow,RWD,56150,0.0,56150.0,Factory to port,True,DealerHold,WZ1DB0G04PW060907,Culver City Toyota,CA
2023,3.0,Absolute Zero,RWD,53600,0.0,53600.0,Factory to port,True,DealerHold,WZ1DB0G04PW061118,Toyota of Watertown,MA
2023,3.0 Premium MT,Stratosphere,RWD,56750,0.0,56750.0,Factory to port,False,DealerHold,WZ1DB0G04PW061149,Fox Toyota,NY
2023,3.0 Premium,Nocturnal,RWD,56750,1098.0,57848.0,Factory to port,True,DealerHold,WZ1DB0G04PW061152,Toyota of Cedar Park,TX
2023,3.0 Premium,Nocturnal,RWD,56750,0.0,56750.0,Factory to port,True,DealerHold,WZ1DB0G04PW061183,Byers Toyota,OH
2023,3.0 Premium MT,Nitro Yellow,RWD,56750,0.0,56750.0,Factory to port,True,Available,WZ1DB0G04PW061197,Don McGill Toyota of Katy,TX
