Year,Model,Color,Drivetrain,Base MSRP,Markup,Dealer Price,Shipping Status,Pre-Sold,Hold Status,VIN,Dealer,Dealer Website,Dealer State,Image
2023,XSE,Silver Sky Metallic/Midnight Black Metallic Roof,AWD,46210,0.0,46210.0,Factory to port,False,,JTMEB3FV8PD134942,Moss Bros. Toyota,https://www.mossbrostoyotamorenovalley.com,CA,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4prime/exteriorcolor/carjellyimage/740cf5f3ab6857ca792f8f2df4d2fadc75b51a8711c9431deee81e03a8bff978_MY22_Rav4_US_XSE_Prime_02QY_002_DS_Front_3_4_6K.png
2023,XSE,Silver Sky Metallic/Midnight Black Metallic Roof,AWD,46210,0.0,46210.0,Factory to port,False,,JTMEB3FV8PD135220,Toyota Universe,https://www.toyotauniverse.com,NJ,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4prime/exteriorcolor/carjellyimage/740cf5f3ab6857ca792f8f2df4d2fadc75b51a8711c9431deee81e03a8bff978_MY22_Rav4_US_XSE_Prime_02QY_002_DS_Front_3_4_6K.png
2023,XSE,Wind Chill Pearl/Midnight Black Metallic Roof,AWD,46210,0.0,46210.0,Factory to port,False,,JTMEB3FV8PD135234,Toyota of Glendale,https://www.toyotaofglendale.com,CA,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4prime/exteriorcolor/carjellyimage/31e904f0963b75b958e6425fa80773db538eafbfd5758e0cdb73cd62c9b674d5_MY23_Rav4_US_XSE-Prime_0089_002_DS-Front-3-4_6K.png
2023,XSE,Wind Chill Pearl/Midnight Black Metallic Roof,AWD,46210,6237.0,52447.0,Factory to port,False,,JTMEB3FV8PD135461,Toyota of Turnersville,https://www.toyotaofturnersville.com,NJ,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4prime/exteriorcolor/carjellyimage/31e904f0963b75b958e6425fa80773db538eafbfd5758e0cdb73cd62c9b674d5_MY23_Rav4_US_XSE-Prime_0089_002_DS-Front-3-4_6K.png
2023,XSE,Wind Chill Pearl/Midnight Black Metallic Roof,AWD,46210,0.0,46210.0,Factory to port,False,,JTMEB3FV8PD135489,Stephen Toyota,https://www.stephentoyota.com,CT,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4prime/exteriorcolor/carjellyimage/31e904f0963b75b958e6425fa80773db538eafbfd5758e0cdb73cd62c9b674d5_MY23_Rav4_US_XSE-Prime_0089_002_DS-Front-3-4_6K.png
2023,XSE,Silver Sky Metallic/Midnight Black Metallic Roof,AWD,46210,0.0,46210.0,Factory to port,False,,JTMEB3FV8PD135685,Toyota World of Clinton,https://www.toyotaworldclinton.com,NJ,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4prime/exteriorcolor/carjellyimage/740cf5f3ab6857ca792f8f2df4d2fadc75b51a8711c9431deee81e03a8bff978_MY22_Rav4_US_XSE_Prime_02QY_002_DS_Front_3_4_6K.png
2023,XSE,Silver Sky Metallic/Midnight Black Metallic Roof,AWD,46210,0.0,46210.0,Factory to port,False,Available,JTMEB3FV8PD135735,Santa Margarita Toyota,https://www.santamargaritatoyota.com,CA,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4prime/exteriorcolor/carjellyimage/740cf5f3ab6857ca792f8f2df4d2fadc75b51a8711c9431deee81e03a8bff978_MY22_Rav4_US_XSE_Prime_02QY_002_DS_Front_3_4_6K.png
2023,XSE,Magnetic Gray Metallic/Midnight Black Metallic Roof,AWD,46210,0.0,46210.0,Factory to port,False,,JTMEB3FV8PD136092,Moss Bros. Toyota,https://www.mossbrostoyotamorenovalley.com,CA,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4prime/exteriorcolor/carjellyimage/4a3bee931d5d177c5181b96e02137d7c6fbd4050fa3af4ef7b5d60a7bd2a4c31_MY22_Rav4_US_XSE_Prime_02QZ_002_DS_Front_3_4_6K.png
2023,XSE,Supersonic Red/Midnight Black Metallic Roof,AWD,46210,0.0,46210.0,Factory to port,False,,JTMEB3FV8PD136111,Heritage Toyota Catonsville,https://www.heritagetoyotacatonsville.com,MD,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4prime/exteriorcolor/carjellyimage/39028de8e8c8fb54c7f387478f1ed6283054b1bd145d07d37a32d81521eb241d_MY22_Rav4_US_XSE_Prime_02SC_002_DS_Front_3_4_6K.png
2023,XSE,Magnetic Gray Metallic/Midnight Black Metallic Roof,AWD,46210,0.0,46210.0,Port to dealer,True,DealerHold,JTMEB3FV9PD121956,Sam Leman Toyota Bloomington,https://www.samlemantoyotabloomington.com,IL,https://media.rti.toyota.com/config/pub/static/images/TOY/2023/rav4prime/exteriorcolor/carjellyimage/4a3bee931d5d177c5181b96e02137d7c6fbd4050fa3af4ef7b5d60a7bd2a4c31_MY22_Rav4_US_XSE_Prime_02QZ_002_DS_Front_3_4_6K.png
