Year,Model,Color,Drivetrain,Base MSRP,Markup,Dealer Price,Shipping Status,Pre-Sold,Hold Status,VIN,Dealer,Dealer State
2023,SR5,Magnetic Gray Metallic,4x2,34630,0.0,34630.0,Factory to port,False,Available,3TMAZ5CN2PM21C473,Scott Clark Toyota,NC
2023,SR5,Celestial Silver Metallic,4x2,34630,0.0,34630.0,Factory to port,False,Available,3TMAZ5CN2PM21C876,Modern Toyota,NC
2023,SR5,Magnetic Gray Metallic,4x2,34630,0.0,34630.0,Factory to port,False,Available,3TMAZ5CN2PM22C632,Rocky Mount Toyota,NC
2023,TRD Sport,Blue Crush Metallic,4x2,36415,0.0,36415.0,Factory to port,False,Available,3TMAZ5CN3PM209206,Hendrick Toyota Apex,NC
2023,TRD Sport,Lunar Rock,4x2,36415,0.0,36415.0,Factory to port,False,Available,3TMAZ5CN3PM209237,Mark Jacobson Toyota,NC
2023,SR5,Celestial Silver Metallic,4x2,34630,0.0,34630.0,Factory to port,False,Available,3TMAZ5CN3PM20D166,Scott Clark Toyota,NC
2023,SR5,Ice Cap,4x2,34630,0.0,34630.0,Factory to port,False,Available,3TMAZ5CN3PM210016,Town & Country Toyota,NC
2023,SR5,Magnetic Gray Metallic,4x2,34630,0.0,34630.0,Factory to port,False,Available,3TMAZ5CN3PM210033,Massey Toyota,NC
2023,SR5,Celestial Silver Metallic,4x2,34630,0.0,34630.0,Factory to port,False,Available,3TMAZ5CN3PM210145,Flow Toyota of Statesville,NC
2023,SR5,Celestial Silver Metallic,4x2,34630,0.0,34630.0,Factory to port,False,Available,3TMAZ5CN3PM22A341,Hendrick Toyota Apex,NC
2023,SR5,Celestial Silver Metallic,4x2,34630,0.0,34630.0,Factory to port,False,Available,3TMAZ5CN3PM22B022,Leith Toyota,NC
2023,SR5,Magnetic Gray Metallic,4x2,34630,0.0,34630.0,Factory to port,False,Available,3TMAZ5CN3PM22B263,Toyota of Greensboro,NC
2023,TRD Off-Road,Ice Cap,4x2,36440,0.0,36440.0,Factory to port,False,Available,3TMAZ5CN3PM22C509,Toyota of Gastonia,NC
2023,SR5,Magnetic Gray Metallic,4x2,34630,0.0,34630.0,Factory to port,False,Available,3TMAZ5CN3PM22C607,Toyota of Greer,SC
2023,TRD Off-Road,Black,4x2,36440,0.0,36440.0,Factory to port,False,Available,3TMAZ5CN4PM208923,Toyota of Greer,SC
2023,SR5,Celestial Silver Metallic,4x2,34630,0.0,34630.0,Factory to port,False,DealerHold,3TMAZ5CN4PM209859,Griffin Toyota,NC
2023,TRD Sport,Magnetic Gray Metallic,4x2,36415,0.0,36415.0,Factory to port,False,Available,3TMAZ5CN4PM210090,Hubert Vester Toyota of Wilson,NC
2023,TRD Sport,Ice Cap,4x2,36415,0.0,36415.0,Factory to port,False,Available,3TMAZ5CN4PM210266,Massey Toyota,NC
2023,SR5,Magnetic Gray Metallic,4x2,34630,0.0,34630.0,Factory to port,False,Available,3TMAZ5CN4PM210316,Toyota of Greenville,SC
2023,TRD Off-Road,Ice Cap,4x2,36440,0.0,36440.0,Factory to port,False,Available,3TMAZ5CN4PM210431,Toyota of Greenville,SC
2023,SR5,Magnetic Gray Metallic,4x2,34630,0.0,34630.0,Factory to port,False,Available,3TMAZ5CN4PM210557,Town & Country Toyota,NC
2023,SR5,Magnetic Gray Metallic,4x2,34630,0.0,34630.0,Factory to port,False,Available,3TMAZ5CN4PM210591,Scott Will Toyota of Sumter,SC
2023,TRD Sport,Celestial Silver Metallic,4x2,36415,0.0,36415.0,Factory to port,False,,3TMAZ5CN4PM211157,Hendrick Toyota Apex,NC
2023,TRD Sport,Celestial Silver Metallic,4x2,36415,0.0,36415.0,Factory to port,False,Available,3TMAZ5CN4PM211207,Hendrick Toyota Concord,NC
2023,SR5,Ice Cap,4x2,34630,0.0,34630.0,Factory to port,False,Available,3TMAZ5CN4PM21A496,Toyota of North Charlotte,NC
2023,TRD Sport,Magnetic Gray Metallic,4x2,36415,0.0,36415.0,Factory to port,False,Available,3TMAZ5CN4PM21C961,Scott Will Toyota of Sumter,SC
2023,SR5,Celestial Silver Metallic,4x2,34630,0.0,34630.0,Factory to port,False,Available,3TMAZ5CN4PM22C258,Toyota of North Charlotte,NC
2023,SR5,Magnetic Gray Metallic,4x2,34630,0.0,34630.0,Factory to port,False,Available,3TMAZ5CN4PM22C339,Toyota of Gastonia,NC
2023,TRD Sport,Ice Cap,4x2,36415,0.0,36415.0,Factory to port,False,Available,3TMAZ5CN5PM208641,Toyota of North Charlotte,NC
2023,TRD Sport,Black,4x2,36415,0.0,36415.0,Factory to port,False,,3TMAZ5CN5PM209580,Toyota of North Charlotte,NC
2023,TRD Sport,Black,4x2,36415,0.0,36415.0,Factory to port,False,Available,3TMAZ5CN5PM209675,Florence Toyota,SC
2023,TRD Off-Road,Barcelona Red Metallic,4x2,36440,0.0,36440.0,Factory to port,False,,3TMAZ5CN5PM209708,Fred Anderson Toyota,NC
2023,SR5,Magnetic Gray Metallic,4x2,34630,0.0,34630.0,Factory to port,False,Available,3TMAZ5CN5PM20A351,Hendrick Toyota Wilmington,NC
2023,SR5,Celestial Silver Metallic,4x2,34630,0.0,34630.0,Factory to port,False,Available,3TMAZ5CN5PM210101,Scott Will Toyota of Sumter,SC
2023,TRD Sport,Lunar Rock,4x2,36415,0.0,36415.0,Factory to port,False,Available,3TMAZ5CN5PM210325,Florence Toyota,SC
2023,TRD Off-Road,Blue Crush Metallic,4x2,36440,0.0,36440.0,Factory to port,False,Available,3TMAZ5CN5PM210518,Hubert Vester Toyota of Wilson,NC
2023,SR5,Ice Cap,4x2,34630,0.0,34630.0,Factory to port,False,Available,3TMAZ5CN5PM210549,Hubert Vester Toyota of Wilson,NC
2023,SR5,Magnetic Gray Metallic,4x2,34630,0.0,34630.0,Factory to port,False,Available,3TMAZ5CN5PM210566,Hendrick Toyota Concord,NC
2023,SR5,Ice Cap,4x2,34630,0.0,34630.0,Factory to port,False,Available,3TMAZ5CN5PM210776,Scott Clark Toyota,NC
2023,SR5,Ice Cap,4x2,34130,0.0,34130.0,At dealer,False,Available,3TMAZ5CN6PM206638,Hendrick Toyota Concord,NC
2023,TRD Off-Road,Ice Cap,4x2,36440,0.0,36440.0,Factory to port,False,Available,3TMAZ5CN6PM207529,Hendrick Toyota Concord,NC
2023,SR5,Magnetic Gray Metallic,4x2,34630,0.0,34630.0,At dealer,False,Available,3TMAZ5CN6PM208065,Greenville Toyota,NC
2023,TRD Off-Road,Celestial Silver Metallic,4x2,36440,0.0,36440.0,At dealer,False,Available,3TMAZ5CN6PM208485,Rick Hendrick Toyota,NC
2023,TRD Sport,Celestial Silver Metallic,4x2,36415,0.0,36415.0,Factory to port,False,Available,3TMAZ5CN6PM208986,Toyota of Easley,SC
2023,TRD Off-Road,Lunar Rock,4x2,36440,0.0,36440.0,Factory to port,False,Available,3TMAZ5CN6PM209510,Toyota of Easley,SC
2023,TRD Sport,Ice Cap,4x2,36415,0.0,36415.0,Factory to port,False,Available,3TMAZ5CN6PM209684,Hendrick Toyota Apex,NC
2023,TRD Off-Road,Celestial Silver Metallic,4x2,36440,0.0,36440.0,Factory to port,False,Available,3TMAZ5CN6PM210429,Town & Country Toyota,NC
2023,SR5,Ice Cap,4x2,34630,0.0,34630.0,Factory to port,False,Available,3TMAZ5CN6PM211225,Town & Country Toyota,NC
2023,SR5,Black,4x2,34130,0.0,34130.0,At dealer,False,Available,3TMAZ5CN7PM206860,Scott Will Toyota of Sumter,SC
2023,TRD Sport,Magnetic Gray Metallic,4x2,36415,0.0,36415.0,Factory to port,False,,3TMAZ5CN7PM209659,Toyota of Gastonia,NC
2023,TRD Sport,Ice Cap,4x2,36415,0.0,36415.0,Factory to port,False,,3TMAZ5CN7PM209774,Hendrick Toyota Wilmington,NC
2023,TRD Sport,Celestial Silver Metallic,4x2,36415,0.0,36415.0,Factory to port,False,Available,3TMAZ5CN7PM209869,Rick Hendrick Toyota,NC
2023,TRD Sport,Ice Cap,4x2,36415,0.0,36415.0,Factory to port,False,Available,3TMAZ5CN7PM210312,Lugoff Toyota,SC
2023,TRD Sport,Blue Crush Metallic,4x2,36415,0.0,36415.0,Factory to port,False,Available,3TMAZ5CN7PM210892,Toyota of Greer,SC
2023,SR5,Magnetic Gray Metallic,4x2,34630,0.0,34630.0,Factory to port,False,Available,3TMAZ5CN7PM210925,Hendrick Toyota Wilmington,NC
2023,SR5,Magnetic Gray Metallic,4x2,34630,0.0,34630.0,Factory to port,False,Available,3TMAZ5CN7PM210973,Leith Toyota,NC
2023,SR5,Magnetic Gray Metallic,4x2,34630,0.0,34630.0,Factory to port,False,Available,3TMAZ5CN7PM211041,Hendrick Toyota Apex,NC
2023,TRD Sport,Celestial Silver Metallic,4x2,36415,0.0,36415.0,Factory to port,False,Available,3TMAZ5CN7PM211072,Leith Toyota,NC
2023,TRD Sport,Ice Cap,4x2,36415,0.0,36415.0,At dealer,False,Available,3TMAZ5CN8PM208181,Lugoff Toyota,SC
2023,TRD Sport,Barcelona Red Metallic,4x2,36415,0.0,36415.0,At dealer,False,Available,3TMAZ5CN8PM208665,Griffin Toyota,NC
2023,TRD Sport,Blue Crush Metallic,4x2,36415,0.0,36415.0,Factory to port,False,Available,3TMAZ5CN8PM209461,Rick Hendrick Toyota,NC
2023,TRD Sport,Magnetic Gray Metallic,4x2,36415,0.0,36415.0,Factory to port,False,Available,3TMAZ5CN8PM209752,Toyota of Greenville,SC
2023,TRD Sport,Lunar Rock,4x2,36415,0.0,36415.0,Factory to port,False,Available,3TMAZ5CN8PM210254,Hendrick Toyota Wilmington,NC
2023,TRD Sport,Blue Crush Metallic,4x2,36415,0.0,36415.0,Factory to port,False,Available,3TMAZ5CN8PM210920,Hendrick Toyota Concord,NC
2023,SR5,Celestial Silver Metallic,4x2,34630,0.0,34630.0,Factory to port,False,Available,3TMAZ5CN8PM211212,Scott Clark Toyota,NC
2023,TRD Off-Road,Blue Crush Metallic,4x2,36440,0.0,36440.0,Factory to port,False,Available,3TMAZ5CN8PM22A738,Toyota of Greenville,SC
2023,TRD Sport,Magnetic Gray Metallic,4x2,36415,0.0,36415.0,Factory to port,False,Available,3TMAZ5CN9PM208822,Toyota of North Charlotte,NC
2023,TRD Sport,Blue Crush Metallic,4x2,36415,0.0,36415.0,Factory to port,False,Available,3TMAZ5CN9PM209744,Cox Toyota,NC
2023,TRD Off-Road,Black,4x2,36440,0.0,36440.0,Factory to port,False,Available,3TMAZ5CN9PM209968,Griffin Toyota,NC
2023,TRD Off-Road,Magnetic Gray Metallic,4x2,36440,0.0,36440.0,Factory to port,False,,3TMAZ5CN9PM20D303,Lugoff Toyota,SC
2023,TRD Off-Road,Blue Crush Metallic,4x2,36440,0.0,36440.0,Factory to port,False,Available,3TMAZ5CN9PM210182,Toyota of Greenville,SC
2023,TRD Sport,Black,4x2,36415,0.0,36415.0,At dealer,False,Available,3TMAZ5CNXPM207923,Toyota of Greensboro,NC
2023,TRD Off-Road,Ice Cap,4x2,36440,0.0,36440.0,At dealer,False,Available,3TMAZ5CNXPM208568,Toyota of North Charlotte,NC
2023,SR5,Ice Cap,4x2,34630,0.0,34630.0,Factory to port,False,Available,3TMAZ5CNXPM209946,Mark Jacobson Toyota,NC
2023,TRD Sport,Celestial Silver Metallic,4x2,36415,0.0,36415.0,Factory to port,False,Available,3TMAZ5CNXPM20A040,Scott Clark Toyota,NC
2023,SR5,Ice Cap,4x2,34630,0.0,34630.0,Factory to port,False,Available,3TMAZ5CNXPM20A474,Scott Clark Toyota,NC
2023,SR5,Magnetic Gray Metallic,4x2,34630,0.0,34630.0,Factory to port,False,Available,3TMAZ5CNXPM20A717,Toyota of North Charlotte,NC
2023,SR5,Ice Cap,4x2,34630,0.0,34630.0,Factory to port,False,Available,3TMAZ5CNXPM20B298,Hubert Vester Toyota of Wilson,NC
2023,SR5,Magnetic Gray Metallic,4x2,34630,0.0,34630.0,Factory to port,False,Available,3TMAZ5CNXPM20D472,Cox Toyota,NC
2023,TRD Sport,Blue Crush Metallic,4x2,36415,0.0,36415.0,Factory to port,False,Available,3TMAZ5CNXPM210594,Flow Toyota of Statesville,NC
2023,TRD Sport,Blue Crush Metallic,4x2,36415,0.0,36415.0,Factory to port,False,Available,3TMAZ5CNXPM210627,Toyota of Greenville,SC
2023,SR5,Celestial Silver Metallic,4x2,34630,0.0,34630.0,Factory to port,False,Available,3TMAZ5CNXPM210708,Toyota of Greenville,SC
2023,TRD Off-Road,Magnetic Gray Metallic,4x2,36440,0.0,36440.0,Factory to port,False,Available,3TMAZ5CNXPM210725,Greenville Toyota,NC
2023,TRD Sport,Blue Crush Metallic,4x2,36415,0.0,36415.0,Factory to port,False,Available,3TMAZ5CNXPM210773,Toyota of Rock Hill,SC
2023,TRD Sport,Barcelona Red Metallic,4x2,36415,0.0,36415.0,Factory to port,False,Available,3TMAZ5CNXPM211163,Hall Toyota Elizabeth City,NC
2023,SR5,Magnetic Gray Metallic,4x2,34630,0.0,34630.0,Factory to port,False,Available,3TMAZ5CNXPM21A003,Greenville Toyota,NC
2023,SR5,Ice Cap,4x2,34630,0.0,34630.0,Factory to port,False,Available,3TMAZ5CNXPM21C317,Scott Clark Toyota,NC
2023,SR5,Ice Cap,4x2,34630,0.0,34630.0,Factory to port,False,Available,3TMAZ5CNXPM21C916,Toyota of Greenville,SC
2023,SR5,Magnetic Gray Metallic,4x2,34630,0.0,34630.0,Factory to port,False,Available,3TMAZ5CNXPM21D452,Scott Clark Toyota,NC
2023,SR5,Ice Cap,4x2,34630,0.0,34630.0,Factory to port,False,Available,3TMAZ5CNXPM22A322,Leith Toyota,NC
2023,SR5,Ice Cap,4x2,35130,0.0,35130.0,Factory to port,False,Available,3TMBZ5DN0PM038756,Rocky Mount Toyota,NC
2023,SR5,Barcelona Red Metallic,4x2,35130,0.0,35130.0,Factory to port,False,,3TMBZ5DN0PM038952,Town & Country Toyota,NC
2023,SR5,Magnetic Gray Metallic,4x2,35130,0.0,35130.0,Factory to port,False,Available,3TMBZ5DN0PM038983,Toyota of Gastonia,NC
2023,SR5,Ice Cap,4x2,35130,0.0,35130.0,Factory to port,False,,3TMBZ5DN0PM039003,Fred Anderson Toyota,NC
2023,SR5,Magnetic Gray Metallic,4x2,35130,0.0,35130.0,Factory to port,False,Available,3TMBZ5DN0PM039065,Toyota of Greenville,SC
2023,TRD Sport,Barcelona Red Metallic,4x2,36915,0.0,36915.0,Factory to port,False,Available,3TMBZ5DN0PM20D421,Town & Country Toyota,NC
2023,SR5,Barcelona Red Metallic,4x2,35130,0.0,35130.0,Factory to port,False,Available,3TMBZ5DN1PM038975,Cox Toyota,NC
2023,TRD Sport,Ice Cap,4x2,36915,0.0,36915.0,Factory to port,False,Available,3TMBZ5DN2PM038760,Toyota of Rock Hill,SC
2023,SR5,Magnetic Gray Metallic,4x2,35130,0.0,35130.0,Factory to port,False,Available,3TMBZ5DN3PM038962,Toyota of Easley,SC
2023,TRD Sport,Lunar Rock,4x2,36915,0.0,36915.0,Factory to port,False,Available,3TMBZ5DN3PM039061,Cox Toyota,NC
2023,SR5,Blue Crush Metallic,4x2,35130,0.0,35130.0,Factory to port,False,Available,3TMBZ5DN3PM22C237,Toyota of Greer,SC
2023,SR5,Blue Crush Metallic,4x2,35130,0.0,35130.0,Factory to port,False,Available,3TMBZ5DN3PM22C710,Hendrick Toyota Concord,NC
2023,TRD Sport,Barcelona Red Metallic,4x2,36915,0.0,36915.0,At dealer,False,Available,3TMBZ5DN4PM038792,Cloninger Toyota,NC
2023,SR5,Barcelona Red Metallic,4x2,35130,0.0,35130.0,Factory to port,False,Available,3TMBZ5DN4PM038985,Modern Toyota,NC
2023,SR5,Ice Cap,4x2,35130,0.0,35130.0,Factory to port,False,Available,3TMBZ5DN4PM039019,Toyota of Greenville,SC
2023,SR5,Magnetic Gray Metallic,4x2,35130,0.0,35130.0,Factory to port,False,,3TMBZ5DN4PM039022,Toyota of Greensboro,NC
2023,SR5,Celestial Silver Metallic,4x2,35130,0.0,35130.0,Factory to port,False,Available,3TMBZ5DN5PM038929,Modern Toyota,NC
2023,SR5,Celestial Silver Metallic,4x2,35130,0.0,35130.0,Factory to port,False,Available,3TMBZ5DN5PM038946,Fred Anderson Toyota of Sanford,NC
2023,SR5,Ice Cap,4x2,35130,0.0,35130.0,Factory to port,False,,3TMBZ5DN5PM039014,Toyota of Greensboro,NC
2023,TRD Sport,Celestial Silver Metallic,4x2,36915,0.0,36915.0,At dealer,False,Available,3TMBZ5DN6PM038793,Toyota of Greenville,SC
2023,SR5,Celestial Silver Metallic,4x2,35130,0.0,35130.0,Factory to port,False,Available,3TMBZ5DN6PM038938,Hall Toyota Elizabeth City,NC
2023,TRD Sport,Celestial Silver Metallic,4x2,36915,0.0,36915.0,Factory to port,False,Available,3TMBZ5DN6PM038986,Leith Toyota,NC
2023,SR5,Barcelona Red Metallic,4x2,35130,0.0,35130.0,Factory to port,False,Available,3TMBZ5DN7PM038771,Modern Toyota of Boone,NC
2023,SR5,Barcelona Red Metallic,4x2,35130,0.0,35130.0,Factory to port,False,,3TMBZ5DN7PM038964,Toyota of North Charlotte,NC
2023,SR5,Barcelona Red Metallic,4x2,35130,0.0,35130.0,Factory to port,False,,3TMBZ5DN7PM039001,Hendrick Toyota Wilmington,NC
2023,TRD Sport,Ice Cap,4x2,36915,0.0,36915.0,Factory to port,False,Available,3TMBZ5DN7PM039158,Toyota of Greer,SC
